task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
three_class,16,3,1,mi,RF,True,100,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8448762195312987,0.5517241379310345,0.5353535353535354,0.7140220890220891,"[[10, 3, 0], [6, 3, 0], [4, 0, 3]]"
three_class,16,3,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.5111111111111111,0.6855602730602731,"[[9, 4, 0], [6, 3, 0], [2, 2, 3]]"
three_class,16,3,1,mi,SVM,True,50,"{""C"": 100, ""gamma"": 0.01}",0.7725753672150383,0.4482758620689655,0.4237037037037037,0.5624814999815001,"[[7, 3, 3], [3, 2, 4], [2, 1, 4]]"
three_class,16,3,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.6134236134236134,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,17,3,2,none,LR,True,4968,"{""C"": 1}",0.6355062591232685,0.5862068965517241,0.5773809523809524,0.6986888111888113,"[[9, 4, 0], [4, 3, 2], [2, 0, 5]]"
three_class,17,3,2,none,LR,False,4968,"{""C"": 1.0}",,0.5862068965517241,0.5773809523809524,0.6986888111888113,"[[9, 4, 0], [4, 3, 2], [2, 0, 5]]"
three_class,17,3,2,none,LASSO,True,4968,"{""C"": 0.5}",0.7063543445198488,0.5517241379310345,0.5333333333333333,0.6852272727272727,"[[10, 3, 0], [6, 3, 0], [1, 3, 3]]"
three_class,17,3,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.5172413793103449,0.4998258446534309,0.6757386132386132,"[[9, 3, 1], [6, 3, 0], [1, 3, 3]]"
three_class,17,3,2,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8320385752129157,0.6896551724137931,0.6854700854700854,0.8159581159581158,"[[11, 2, 0], [6, 3, 0], [0, 1, 6]]"
three_class,17,3,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6896551724137931,0.6854700854700854,0.8160848410848413,"[[11, 2, 0], [6, 3, 0], [0, 1, 6]]"
three_class,17,3,2,none,SVM,True,4968,"{""C"": 100, ""gamma"": 0.0001}",0.6736816272442124,0.4827586206896552,0.4810784313725491,0.7008930883930885,"[[6, 4, 3], [4, 3, 2], [2, 0, 5]]"
three_class,17,3,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6206896551724138,0.5458333333333333,0.7194116069116069,"[[11, 0, 2], [7, 1, 1], [1, 0, 6]]"
three_class,17,3,2,anova,LR,True,500,"{""C"": 0.01}",0.7592075328452896,0.5172413793103449,0.48020527859237533,0.6976634476634477,"[[10, 2, 1], [7, 2, 0], [1, 3, 3]]"
three_class,17,3,2,anova,LR,False,50,"{""C"": 1.0}",,0.6896551724137931,0.6604506604506605,0.7928321678321678,"[[10, 2, 1], [2, 7, 0], [1, 3, 3]]"
three_class,17,3,2,anova,LASSO,True,20,"{""C"": 5}",0.7357622957108565,0.5517241379310345,0.5234848484848484,0.7305222555222555,"[[10, 2, 1], [6, 3, 0], [3, 1, 3]]"
three_class,17,3,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.6551724137931034,0.6437314319667261,0.8724747474747475,"[[11, 2, 0], [5, 4, 0], [1, 2, 4]]"
three_class,17,3,2,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8023224473321823,0.6206896551724138,0.6531713900134953,0.771152921152921,"[[8, 5, 0], [5, 4, 0], [0, 1, 6]]"
three_class,17,3,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5862068965517241,0.6066217732884399,0.7311082436082437,"[[8, 5, 0], [4, 5, 0], [2, 1, 4]]"
three_class,17,3,2,anova,SVM,True,500,"{""C"": 10, ""gamma"": 0.0001}",0.7629804655653157,0.5172413793103449,0.47907647907647904,0.7509208384208385,"[[10, 2, 1], [7, 2, 0], [3, 1, 3]]"
three_class,17,3,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5862068965517241,0.47049441786283897,0.7527532652532652,"[[13, 0, 0], [9, 0, 0], [3, 0, 4]]"
three_class,17,3,2,mi,LR,True,20,"{""C"": 10}",0.7480865762456866,0.4482758620689655,0.3546576879910213,0.7322126947126947,"[[7, 0, 6], [6, 0, 3], [1, 0, 6]]"
three_class,17,3,2,mi,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.4852941176470589,0.7400238650238649,"[[12, 0, 1], [6, 0, 3], [1, 0, 6]]"
three_class,17,3,2,mi,LASSO,True,20,"{""C"": 5}",0.743101519993617,0.4482758620689655,0.36091954022988504,0.7246984496984497,"[[7, 0, 6], [8, 0, 1], [1, 0, 6]]"
three_class,17,3,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.5862068965517241,0.47185325743200507,0.7491762866762866,"[[11, 1, 1], [6, 0, 3], [1, 0, 6]]"
three_class,17,3,2,mi,RF,True,100,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8610872162275759,0.6551724137931034,0.639423076923077,0.762935212935213,"[[11, 2, 0], [7, 2, 0], [1, 0, 6]]"
three_class,17,3,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6206896551724138,0.6188034188034188,0.7909266659266659,"[[10, 3, 0], [7, 2, 0], [0, 1, 6]]"
three_class,17,3,2,mi,SVM,True,500,"{""C"": 100, ""gamma"": 0.0001}",0.7455198398377686,0.5172413793103449,0.5026515151515151,0.7047785547785548,"[[9, 3, 1], [6, 3, 0], [4, 0, 3]]"
three_class,17,3,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.3793103448275862,0.18333333333333335,0.7148379398379398,"[[11, 2, 0], [9, 0, 0], [7, 0, 0]]"
three_class,18,3,3,none,LR,True,4968,"{""C"": 10}",0.6765085813748574,0.4827586206896552,0.48426622110832634,0.7012026501190588,"[[5, 4, 3], [3, 4, 3], [1, 1, 5]]"
three_class,18,3,3,none,LR,False,4968,"{""C"": 1.0}",,0.41379310344827586,0.40509803921568627,0.62774248455363,"[[6, 3, 3], [6, 2, 2], [1, 2, 4]]"
three_class,18,3,3,none,LASSO,True,4968,"{""C"": 0.1}",0.6840234457318073,0.6551724137931034,0.6667744020685197,0.8095184485277365,"[[9, 2, 1], [5, 5, 0], [2, 0, 5]]"
three_class,18,3,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.5172413793103449,0.5324675324675324,0.6899137326381908,"[[5, 5, 2], [4, 5, 1], [1, 1, 5]]"
three_class,18,3,3,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7742308791384743,0.8620689655172413,0.8690476190476191,0.9156518747850018,"[[12, 0, 0], [4, 6, 0], [0, 0, 7]]"
three_class,18,3,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.896551724137931,0.9041394335511983,0.9170450636394909,"[[12, 0, 0], [3, 7, 0], [0, 0, 7]]"
three_class,18,3,3,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.6633912884250949,0.41379310344827586,0.19512195121951217,0.7423442742328191,"[[12, 0, 0], [10, 0, 0], [7, 0, 0]]"
three_class,18,3,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.486060606060606,0.7670390325189086,"[[8, 0, 4], [5, 1, 4], [0, 0, 7]]"
three_class,18,3,3,anova,LR,True,200,"{""C"": 0.01}",0.7049017375777199,0.6551724137931034,0.6626180836707153,0.8522203458735967,"[[9, 3, 0], [4, 5, 1], [1, 1, 5]]"
three_class,18,3,3,anova,LR,False,50,"{""C"": 1.0}",,0.6551724137931034,0.6147186147186147,0.7929192410616559,"[[12, 0, 0], [5, 4, 1], [4, 0, 3]]"
three_class,18,3,3,anova,LASSO,True,50,"{""C"": 0.1}",0.6976621482424953,0.4827586206896552,0.35327635327635326,0.7906953211906772,"[[12, 0, 0], [10, 0, 0], [5, 0, 2]]"
three_class,18,3,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.6551724137931034,0.6257703081232493,0.878601137424667,"[[12, 0, 0], [6, 4, 0], [4, 0, 3]]"
three_class,18,3,3,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7533285468583343,0.5862068965517241,0.5594982078853047,0.8465008331881396,"[[10, 1, 1], [5, 4, 1], [4, 0, 3]]"
three_class,18,3,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.518111518111518,0.720353244966248,"[[7, 3, 2], [5, 4, 1], [2, 1, 4]]"
three_class,18,3,3,anova,SVM,True,200,"{""C"": 1, ""gamma"": 0.0001}",0.7253950543372826,0.4482758620689655,0.2833333333333333,0.8214444310419543,"[[12, 0, 0], [10, 0, 0], [6, 0, 1]]"
three_class,18,3,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.38001638001638005,0.82555564490549,"[[11, 0, 1], [10, 0, 0], [4, 0, 3]]"
three_class,18,3,3,mi,LR,True,20,"{""C"": 1}",0.6771857416061456,0.6896551724137931,0.6719135802469136,0.803149138443256,"[[10, 2, 0], [5, 3, 2], [0, 0, 7]]"
three_class,18,3,3,mi,LR,False,50,"{""C"": 1.0}",,0.7241379310344828,0.7277450980392156,0.8189386121274667,"[[9, 2, 1], [4, 5, 1], [0, 0, 7]]"
three_class,18,3,3,mi,LASSO,True,50,"{""C"": 5}",0.6689112785255075,0.7241379310344828,0.7277450980392156,0.8521843825249397,"[[9, 2, 1], [4, 5, 1], [0, 0, 7]]"
three_class,18,3,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.7241379310344828,0.7147435897435898,0.8019967476623823,"[[10, 2, 0], [4, 4, 2], [0, 0, 7]]"
three_class,18,3,3,mi,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7941607492110835,0.8620689655172413,0.8746438746438746,0.9579463364293086,"[[11, 1, 0], [3, 7, 0], [0, 0, 7]]"
three_class,18,3,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.8275862068965517,0.8481711525189786,0.9136566907464742,"[[9, 3, 0], [2, 8, 0], [0, 0, 7]]"
three_class,18,3,3,mi,SVM,True,10,"{""C"": 10, ""gamma"": ""scale""}",0.7081765229875816,0.4482758620689655,0.31851851851851853,0.8005675954592363,"[[10, 2, 0], [7, 3, 0], [7, 0, 0]]"
three_class,18,3,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.41379310344827586,0.19512195121951217,0.7922772617819058,"[[12, 0, 0], [10, 0, 0], [7, 0, 0]]"
three_class,19,3,4,none,LR,True,4968,"{""C"": 1}",0.6889938474651522,0.4642857142857143,0.4760152128573181,0.564473559891793,"[[6, 5, 1], [5, 4, 0], [3, 1, 3]]"
three_class,19,3,4,none,LR,False,4968,"{""C"": 1.0}",,0.4642857142857143,0.4760152128573181,0.564473559891793,"[[6, 5, 1], [5, 4, 0], [3, 1, 3]]"
three_class,19,3,4,none,LASSO,True,4968,"{""C"": 0.1}",0.7299064346556877,0.42857142857142855,0.351048951048951,0.6595954171142141,"[[9, 1, 2], [7, 2, 0], [5, 1, 1]]"
three_class,19,3,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.4642857142857143,0.46817363922627075,0.6363838664120619,"[[5, 4, 3], [4, 5, 0], [3, 1, 3]]"
three_class,19,3,4,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7997941675238648,0.7142857142857143,0.7126984126984127,0.8423023083502407,"[[11, 1, 0], [5, 4, 0], [2, 0, 5]]"
three_class,19,3,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.75,0.7528735632183908,0.8572311234435294,"[[11, 1, 0], [4, 5, 0], [2, 0, 5]]"
three_class,19,3,4,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.7070407490477936,0.42857142857142855,0.3176470588235294,0.588370417611489,"[[9, 0, 3], [5, 0, 4], [4, 0, 3]]"
three_class,19,3,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.42857142857142855,0.3176470588235294,0.6156083412897323,"[[9, 0, 3], [5, 0, 4], [4, 0, 3]]"
three_class,19,3,4,anova,LR,True,50,"{""C"": 0.1}",0.8207414127061265,0.32142857142857145,0.2992562542258283,0.6022217000835423,"[[5, 5, 2], [6, 3, 0], [6, 0, 1]]"
three_class,19,3,4,anova,LR,False,50,"{""C"": 1.0}",,0.39285714285714285,0.395959595959596,0.598245365397621,"[[4, 7, 1], [4, 5, 0], [4, 1, 2]]"
three_class,19,3,4,anova,LASSO,True,50,"{""C"": 1}",0.8285870071419038,0.39285714285714285,0.3932163742690058,0.5830865606476509,"[[4, 5, 3], [4, 5, 0], [5, 0, 2]]"
three_class,19,3,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.39285714285714285,0.3932163742690058,0.5830865606476509,"[[4, 5, 3], [4, 5, 0], [5, 0, 2]]"
three_class,19,3,4,anova,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7954179909968356,0.42857142857142855,0.38888888888888884,0.5935809265226558,"[[8, 1, 3], [7, 2, 0], [5, 0, 2]]"
three_class,19,3,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.2857142857142857,0.23159636062861869,0.581525738950551,"[[6, 2, 4], [9, 0, 0], [4, 1, 2]]"
three_class,19,3,4,anova,SVM,True,50,"{""C"": 100, ""gamma"": 0.001}",0.8256875010427596,0.39285714285714285,0.3589225589225589,0.5671277648486296,"[[5, 6, 1], [4, 5, 0], [4, 2, 1]]"
three_class,19,3,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.35714285714285715,0.2333333333333333,0.6032846252536102,"[[9, 1, 2], [9, 0, 0], [6, 0, 1]]"
three_class,19,3,4,mi,LR,True,50,"{""C"": 0.01}",0.7975561519287645,0.4642857142857143,0.41223908918406077,0.6400643225126307,"[[8, 4, 0], [5, 4, 0], [6, 0, 1]]"
three_class,19,3,4,mi,LR,False,50,"{""C"": 1.0}",,0.5357142857142857,0.5555555555555555,0.7095466841707442,"[[5, 6, 1], [3, 5, 1], [1, 1, 5]]"
three_class,19,3,4,mi,LASSO,True,50,"{""C"": 1}",0.8111117015854568,0.6071428571428571,0.6183574879227053,0.6417320583204043,"[[6, 3, 3], [3, 6, 0], [2, 0, 5]]"
three_class,19,3,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.6071428571428571,0.6183574879227053,0.6417320583204043,"[[6, 3, 3], [3, 6, 0], [2, 0, 5]]"
three_class,19,3,4,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.813177809989874,0.7142857142857143,0.7084291187739464,0.8068093099813024,"[[11, 1, 0], [5, 4, 0], [1, 1, 5]]"
three_class,19,3,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7142857142857143,0.7207697893972403,0.8326694712972907,"[[10, 2, 0], [4, 5, 0], [1, 1, 5]]"
three_class,19,3,4,mi,SVM,True,20,"{""C"": 100, ""gamma"": ""scale""}",0.7732754541005958,0.5357142857142857,0.5149911816578483,0.6722280652026892,"[[8, 2, 2], [6, 2, 1], [1, 1, 5]]"
three_class,19,3,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5,0.43374446552814677,0.6621103850897084,"[[9, 3, 0], [5, 4, 0], [5, 1, 1]]"
three_class,20,4,0,none,LR,True,4968,"{""C"": 10}",0.7040497797471686,0.5517241379310345,0.5617283950617283,0.7205706330706331,"[[7, 3, 3], [5, 4, 0], [2, 0, 5]]"
three_class,20,4,0,none,LR,False,4968,"{""C"": 1.0}",,0.5517241379310345,0.5476190476190476,0.6808423058423059,"[[8, 2, 3], [5, 4, 0], [2, 1, 4]]"
three_class,20,4,0,none,LASSO,True,4968,"{""C"": 0.1}",0.7113568972309002,0.4827586206896552,0.4314574314574315,0.8017121767121766,"[[10, 2, 1], [8, 1, 0], [2, 2, 3]]"
three_class,20,4,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.5172413793103449,0.5251282051282051,0.6746461871461871,"[[7, 4, 2], [5, 4, 0], [0, 3, 4]]"
three_class,20,4,0,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.799186227238519,0.7241379310344828,0.7148553201184781,0.8773661523661523,"[[11, 2, 0], [3, 6, 0], [1, 2, 4]]"
three_class,20,4,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7241379310344828,0.7148553201184781,0.8801753801753801,"[[11, 2, 0], [3, 6, 0], [1, 2, 4]]"
three_class,20,4,0,none,SVM,True,4968,"{""C"": 10, ""gamma"": 0.0001}",0.686438800056341,0.6206896551724138,0.6182001005530418,0.7163285788285787,"[[8, 2, 3], [4, 4, 1], [1, 0, 6]]"
three_class,20,4,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6551724137931034,0.6077712609970675,0.7498321123321122,"[[11, 0, 2], [6, 2, 1], [1, 0, 6]]"
three_class,20,4,0,anova,LR,True,200,"{""C"": 0.01}",0.7705866417450671,0.5862068965517241,0.5783251231527093,0.8043993043993044,"[[9, 2, 2], [6, 3, 0], [1, 1, 5]]"
three_class,20,4,0,anova,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6216931216931217,0.7997775372775373,"[[9, 3, 1], [4, 5, 0], [2, 1, 4]]"
three_class,20,4,0,anova,LASSO,True,100,"{""C"": 0.5}",0.7526358464395667,0.5172413793103449,0.4792626728110599,0.7875666000666001,"[[9, 3, 1], [9, 0, 0], [0, 1, 6]]"
three_class,20,4,0,anova,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.4582070707070707,0.7442774817774818,"[[9, 3, 1], [7, 2, 0], [3, 1, 3]]"
three_class,20,4,0,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.8014600744423617,0.7931034482758621,0.7965811965811967,0.8835423835423836,"[[12, 1, 0], [4, 5, 0], [1, 0, 6]]"
three_class,20,4,0,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7931034482758621,0.7928248222365869,0.8209586709586709,"[[11, 1, 1], [2, 7, 0], [2, 0, 5]]"
three_class,20,4,0,anova,SVM,True,100,"{""C"": 0.1, ""gamma"": 0.0001}",0.7675271205928388,0.4482758620689655,0.20634920634920637,0.7454961704961706,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,20,4,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.4384384384384384,0.7687266437266437,"[[12, 0, 1], [9, 0, 0], [3, 0, 4]]"
three_class,20,4,0,mi,LR,True,100,"{""C"": 1}",0.7616342187816915,0.5172413793103449,0.5265151515151515,0.6724775224775225,"[[5, 5, 3], [3, 5, 1], [1, 1, 5]]"
three_class,20,4,0,mi,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5532212885154061,0.7267945017945019,"[[5, 5, 3], [1, 6, 2], [1, 1, 5]]"
three_class,20,4,0,mi,LASSO,True,100,"{""C"": 1}",0.7545131711009744,0.5517241379310345,0.5532212885154061,0.7106897731897731,"[[5, 5, 3], [1, 6, 2], [1, 1, 5]]"
three_class,20,4,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5234848484848484,0.7283341658341659,"[[4, 6, 3], [2, 6, 1], [1, 1, 5]]"
three_class,20,4,0,mi,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8097577429754103,0.5862068965517241,0.6066217732884399,0.785552873052873,"[[8, 5, 0], [4, 5, 0], [2, 1, 4]]"
three_class,20,4,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.5485970819304152,0.7999324749324748,"[[7, 6, 0], [5, 4, 0], [2, 1, 4]]"
three_class,20,4,0,mi,SVM,True,200,"{""C"": 100, ""gamma"": 0.0001}",0.744370301168401,0.41379310344827586,0.3990067903111381,0.7354723979723979,"[[5, 1, 7], [4, 2, 3], [1, 1, 5]]"
three_class,20,4,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.35294117647058826,0.718121693121693,"[[10, 3, 0], [5, 4, 0], [6, 1, 0]]"
three_class,21,4,1,none,LR,True,4968,"{""C"": 10}",0.6317703386035735,0.3448275862068966,0.3616734143049933,0.6213499463499464,"[[4, 7, 2], [5, 3, 1], [4, 0, 3]]"
three_class,21,4,1,none,LR,False,4968,"{""C"": 1.0}",,0.4482758620689655,0.43703703703703706,0.5908415658415658,"[[7, 5, 1], [5, 4, 0], [5, 0, 2]]"
three_class,21,4,1,none,LASSO,True,4968,"{""C"": 1}",0.6592993783602382,0.4482758620689655,0.48309178743961345,0.584435471935472,"[[4, 8, 1], [4, 5, 0], [2, 1, 4]]"
three_class,21,4,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.4827586206896552,0.5225499138542617,0.5953606578606578,"[[4, 8, 1], [4, 5, 0], [1, 1, 5]]"
three_class,21,4,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8327075200252018,0.7586206896551724,0.7455322455322455,0.9048590298590299,"[[13, 0, 0], [5, 4, 0], [2, 0, 5]]"
three_class,21,4,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7586206896551724,0.7455322455322455,0.9075655825655825,"[[13, 0, 0], [5, 4, 0], [2, 0, 5]]"
three_class,21,4,1,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.6815702852799407,0.4482758620689655,0.20634920634920637,0.5672572797572797,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,21,4,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.33535353535353535,0.5723975098975099,"[[10, 1, 2], [6, 0, 3], [4, 0, 3]]"
three_class,21,4,1,anova,LR,True,500,"{""C"": 0.01}",0.7237014325638284,0.4827586206896552,0.4696914700544464,0.6657745032745033,"[[7, 5, 1], [4, 5, 0], [5, 0, 2]]"
three_class,21,4,1,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5234848484848484,0.7588462463462463,"[[10, 3, 0], [5, 3, 1], [4, 0, 3]]"
three_class,21,4,1,anova,LASSO,True,200,"{""C"": 0.5}",0.7083623568733389,0.5517241379310345,0.5477329687856004,0.6809250934250933,"[[8, 4, 1], [4, 5, 0], [3, 1, 3]]"
three_class,21,4,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.4198546551487728,0.7073384948384948,"[[10, 2, 1], [6, 2, 1], [5, 0, 2]]"
three_class,21,4,1,anova,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7788063098853687,0.5517241379310345,0.5472222222222222,0.7632344507344507,"[[9, 3, 1], [6, 3, 0], [2, 1, 4]]"
three_class,21,4,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5862068965517241,0.5555555555555555,0.731001406001406,"[[10, 2, 1], [4, 4, 1], [3, 1, 3]]"
three_class,21,4,1,anova,SVM,True,200,"{""C"": 10, ""gamma"": 0.0001}",0.7183540200587388,0.5172413793103449,0.36481481481481487,0.7005920005920006,"[[13, 0, 0], [9, 0, 0], [5, 0, 2]]"
three_class,21,4,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5172413793103449,0.35555555555555557,0.7176624301624303,"[[13, 0, 0], [8, 0, 1], [5, 0, 2]]"
three_class,21,4,1,mi,LR,True,200,"{""C"": 0.1}",0.7813851783870733,0.5172413793103449,0.4939146874630746,0.6691974691974693,"[[9, 3, 1], [6, 2, 1], [3, 0, 4]]"
three_class,21,4,1,mi,LR,False,50,"{""C"": 1.0}",,0.4482758620689655,0.4394117647058824,0.6531524031524031,"[[6, 5, 2], [4, 2, 3], [2, 0, 5]]"
three_class,21,4,1,mi,LASSO,True,50,"{""C"": 5}",0.7897831494986821,0.3793103448275862,0.38088235294117645,0.6248089873089874,"[[5, 7, 1], [5, 1, 3], [2, 0, 5]]"
three_class,21,4,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.46445449974861736,0.6596459096459096,"[[7, 4, 2], [4, 2, 3], [2, 0, 5]]"
three_class,21,4,1,mi,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8514964580918453,0.7241379310344828,0.6942501942501943,0.8902301402301402,"[[13, 0, 0], [6, 3, 0], [1, 1, 5]]"
three_class,21,4,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4827586206896552,0.4595959595959596,0.7120763495763495,"[[9, 4, 0], [9, 0, 0], [2, 0, 5]]"
three_class,21,4,1,mi,SVM,True,50,"{""C"": 100, ""gamma"": ""scale""}",0.8098645236122595,0.5172413793103449,0.52,0.7336570836570836,"[[7, 6, 0], [3, 3, 3], [2, 0, 5]]"
three_class,21,4,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.41379310344827586,0.2754182754182754,0.6701594701594701,"[[10, 3, 0], [7, 2, 0], [7, 0, 0]]"
three_class,22,4,2,none,LR,True,4968,"{""C"": 10}",0.6701470779278029,0.5172413793103449,0.552852944157292,0.7572288822288821,"[[5, 7, 1], [4, 5, 0], [0, 2, 5]]"
three_class,22,4,2,none,LR,False,4968,"{""C"": 1.0}",,0.4482758620689655,0.46563460693895475,0.7162938912938913,"[[5, 7, 1], [4, 5, 0], [1, 3, 3]]"
three_class,22,4,2,none,LASSO,True,4968,"{""C"": 0.1}",0.701933906478382,0.3793103448275862,0.292022792022792,0.6374555999556,"[[9, 3, 1], [8, 1, 0], [6, 0, 1]]"
three_class,22,4,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.41379310344827586,0.4292929292929293,0.5990171865171865,"[[4, 7, 2], [4, 5, 0], [3, 1, 3]]"
three_class,22,4,2,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8314095985058297,0.6896551724137931,0.6871085903343968,0.8499167499167499,"[[11, 2, 0], [6, 3, 0], [1, 0, 6]]"
three_class,22,4,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7241379310344828,0.7115384615384617,0.8036361786361786,"[[12, 1, 0], [6, 3, 0], [1, 0, 6]]"
three_class,22,4,2,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6937926972172859,0.5172413793103449,0.38888888888888884,0.7095108595108596,"[[11, 0, 2], [6, 0, 3], [3, 0, 4]]"
three_class,22,4,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5862068965517241,0.49930423782416195,0.7071604321604322,"[[11, 0, 2], [5, 1, 3], [2, 0, 5]]"
three_class,22,4,2,anova,LR,True,500,"{""C"": 0.01}",0.7935953760946807,0.5862068965517241,0.5952380952380952,0.7466954341954342,"[[8, 3, 2], [5, 4, 0], [2, 0, 5]]"
three_class,22,4,2,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5460157126823794,0.7233886483886484,"[[8, 4, 1], [4, 5, 0], [2, 2, 3]]"
three_class,22,4,2,anova,LASSO,True,500,"{""C"": 0.5}",0.7241461383251914,0.4827586206896552,0.5038904450669156,0.7018472268472268,"[[6, 5, 2], [6, 3, 0], [2, 0, 5]]"
